universe_id,source,name,operator,state,county,fips,county_margin_2024,lat,lon,capacity_mw,sqft,opposed_flag,lifecycle_outcome,decided,n_opposition_events,exclusion_reason
atl_01243,atlas,Amazon Web Services,Amazon Web Services,OH,union,39159,-0.2963,40.13579696334773,-83.21264447651147,,210421.0,no,,,,county_shared_with_opposed_project
atl_01244,atlas,Amazon Web Services,Amazon Web Services,OH,union,39159,-0.2963,40.12007223395813,-83.19930886076622,,156855.0,no,,,,county_shared_with_opposed_project
atl_01245,atlas,Amazon Web Services,Amazon Web Services,OH,union,39159,-0.2963,40.11930148042772,-83.20321748466178,,211969.0,no,,,,county_shared_with_opposed_project
atl_01246,atlas,Amazon Web Services,Amazon Web Services,OH,union,39159,-0.2963,40.11811210088951,-83.20252284370741,,216190.0,no,,,,county_shared_with_opposed_project
atl_01247,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.05017566216084,-83.17552394889911,,214085.0,no,,,,county_shared_with_opposed_project
atl_01248,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.05152799488423,-83.17571627041164,,211155.0,no,,,,county_shared_with_opposed_project
atl_01249,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.01641808152992,-83.12585830529049,,212842.0,no,,,,county_shared_with_opposed_project
atl_01250,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.02101728573019,-83.12602357320513,,217920.0,no,,,,county_shared_with_opposed_project
atl_01251,atlas,Amazon Web Services,Amazon Web Services,OR,morrow,41049,-0.4837,45.85173142305967,-119.61966295645044,,214042.0,no,,,,
atl_01252,atlas,Amazon Web Services,Amazon Web Services,OR,morrow,41049,-0.4837,45.85310039256019,-119.61968497991585,,210337.0,no,,,,
atl_01253,atlas,Amazon Web Services,Amazon Web Services,OR,morrow,41049,-0.4837,45.81870682167566,-119.63200543136976,,210662.0,no,,,,
atl_01254,atlas,Amazon Web Services,Amazon Web Services,OR,morrow,41049,-0.4837,45.8186963213564,-119.63626874113692,,215555.0,no,,,,
atl_01255,atlas,Amazon Web Services,Amazon Web Services,OR,morrow,41049,-0.4837,45.8199565841208,-119.6362869627198,,209033.0,no,,,,
atl_01256,atlas,Amazon Web Services,Amazon Web Services,OR,umatilla,41059,-0.3775,45.80963737114029,-119.26861513231998,,211502.0,no,,,,
atl_01257,atlas,Amazon Web Services,Amazon Web Services,OR,umatilla,41059,-0.3775,45.80827344729872,-119.26861305271856,,212806.0,no,,,,
atl_01258,atlas,Amazon Web Services,Amazon Web Services,OR,umatilla,41059,-0.3775,45.79902106441417,-119.36173272155504,,215405.0,no,,,,
atl_01259,atlas,Amazon Web Services,Amazon Web Services,OR,umatilla,41059,-0.3775,45.799686801643226,-119.35844453136586,,13837.0,no,,,,
atl_01260,atlas,Amazon Web Services,Amazon Web Services,OR,umatilla,41059,-0.3775,45.79773907760564,-119.3589196247444,,13867.0,no,,,,
atl_01261,atlas,CYS41 Datacenter,Microsoft,WY,laramie,56021,-0.3242,41.12439345701424,-104.89701277770264,,46211.0,no,,,,
atl_01262,atlas,CYS42 Datacenter,Microsoft,WY,laramie,56021,-0.3242,41.12538272388359,-104.90891013785874,,60368.0,no,,,,
atl_01263,atlas,xAI Macrohard Colossus 2,xAI,TN,shelby,47157,0.2537,34.997983048006375,-90.03486737827305,,961601.0,no,,,,county_shared_with_opposed_project
atl_01264,atlas,Unknown,,OK,muskogee,40101,-0.3757,35.56813484793012,-95.51241664405325,,112466.0,no,,,,
atl_01265,atlas,True North Data Centers,True North Data Solutions,VA,loudoun,51107,0.1629,39.04372564306367,-77.53741191978271,,4583218.0,no,,,,
atl_01266,atlas,TikTok Data Center,True North Data Solutions,VA,loudoun,51107,0.1629,39.04424691818141,-77.53799755610363,,169768.0,no,,,,
atl_01267,atlas,Encompass Minneapolis Facility,Encompass,MN,anoka,27003,-0.0444,45.13219704691406,-93.09562181940242,,74101.0,no,,,,
atl_01268,atlas,Unknown,,KS,johnson,20091,0.0849,38.93919968729018,-94.86018510466296,,86525.0,no,,,,
atl_01269,atlas,Unknown,Oppidan,OH,franklin,39049,0.2840,40.05267287889233,-83.12742344787743,,89315.0,no,,,,county_shared_with_opposed_project
atl_01270,atlas,Unknown,,WY,campbell,56005,-0.7678,44.18923686731807,-105.61048019591456,,5975.0,no,,,,
atl_01271,atlas,State of Montana Data Center,State of Montana,MT,custer,30017,-0.4870,46.40689745786043,-105.8206447445356,,8493.0,no,,,,
atl_01272,atlas,Switch Las Vegas 14,Switch,NV,clark,32003,0.0263,36.065207561022845,-115.2220449875616,,223997.0,no,,,,
atl_01273,atlas,Google,Google,NE,douglas,31055,0.1017,41.33914158417576,-96.08466909067688,,290161.0,no,,,,
atl_01274,atlas,Google,Google,NE,douglas,31055,0.1017,41.34193880105854,-96.08771931019496,,290130.0,no,,,,
atl_01275,atlas,Google,Google,NE,douglas,31055,0.1017,41.345162392266765,-96.0935333091696,,290105.0,no,,,,
atl_01276,atlas,Applied Digital / Ellendale Data Center,Applied Digital,ND,dickey,38021,-0.5224,46.0135494595369,-98.57244091744636,,2706037.0,no,,,,county_shared_with_opposed_project
atl_01277,atlas,QTS NAL 2 DC1,Quality Technology Services,OH,licking,39089,-0.3001,40.0556836587917,-82.75637526337734,,163319.0,no,,,,
atl_01278,atlas,QTS NAL 2 DC2,Quality Technology Services,OH,licking,39089,-0.3001,40.0531198921073,-82.75657723017025,,147657.0,no,,,,
atl_01279,atlas,QTS NAL1 DC2,Quality Technology Services,OH,licking,39089,-0.3001,40.06356213641001,-82.75816917488658,,226711.0,no,,,,
atl_01280,atlas,QTS NAL1 DC1,Quality Technology Services,OH,licking,39089,-0.3001,40.06510848413083,-82.75805608235054,,225116.0,no,,,,
atl_01281,atlas,Unknown,,IL,dupage,17043,0.1333,41.795384289880126,-88.2469228118375,,169253.0,no,,,,
atl_01282,atlas,Google,Google,TX,ellis,48139,-0.3107,32.5389942949367,-96.79316889732078,,288830.0,no,,,,
atl_01283,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.54551791172823,-96.80209872095472,,248978.0,no,,,,
atl_01284,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.54420541262749,-96.8020805923652,,248985.0,no,,,,
atl_01285,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.542912612627966,-96.8020853923652,,248988.0,no,,,,
atl_01286,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.541602011729644,-96.80209902095476,,248989.0,no,,,,
atl_01287,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.54029016067398,-96.80210588253378,,247998.0,no,,,,
atl_01288,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.54267431004566,-96.79361041648713,,251939.0,no,,,,
atl_01289,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.54399253578879,-96.7936108455581,,251912.0,no,,,,
atl_01290,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.54529698511378,-96.7936475711988,,251911.0,no,,,,
atl_01291,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.543965285497585,-96.7885069389561,,251923.0,no,,,,
atl_01292,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.545296653507904,-96.7884905818255,,251941.0,no,,,,
atl_01293,atlas,Unknown,,VA,fairfax,51059,0.3500,38.92310082624394,-77.42497941796181,,113584.0,no,,,,
atl_01294,atlas,Unknown,,VA,fairfax,51059,0.3500,38.936479140978506,-77.42469054341261,,131768.0,no,,,,
atl_01295,atlas,Google NBY-7,Google,OH,licking,39089,-0.3001,40.05393985497952,-82.7644472443362,,175532.0,no,,,,
atl_01296,atlas,Vantage Building 1,Vantage,OH,licking,39089,-0.3001,40.10249753450011,-82.74695373508102,,245446.0,no,,,,
atl_01297,atlas,Vantage Building 2,Vantage,OH,licking,39089,-0.3001,40.1005314675866,-82.74711627367479,,237734.0,no,,,,
atl_01298,atlas,Vantage Building 3,Vantage,OH,licking,39089,-0.3001,40.098765283375776,-82.74724322674068,,222450.0,no,,,,
atl_01299,atlas,Microsoft,Microsoft,WA,grant,53025,-0.3748,47.23859240981344,-119.88741175976487,,143441.0,no,,,,
atl_01300,atlas,Unknown,,TX,bexar,48029,0.0975,29.449680291111807,-98.71438661856558,,154443.0,no,,,,
atl_01301,atlas,Unknown,,TX,bexar,48029,0.0975,29.45093084145712,-98.71389142350314,,154441.0,no,,,,
atl_01302,atlas,Unknown,,TX,bexar,48029,0.0975,29.45223054034249,-98.71404701630988,,154439.0,no,,,,
atl_01303,atlas,Unknown,,MO,clay,29047,-0.0565,39.32263663463124,-94.59492397885744,,307414.0,no,,,,county_shared_with_opposed_project
atl_01304,atlas,CloudHQ LC3,,VA,loudoun,51107,0.1629,39.01121179839231,-77.46040491955637,,241208.0,no,,,,
atl_01305,atlas,Alinged Data Center,"Aligned Data Centers, LLC",TX,tarrant,48439,-0.0512,32.54982270825038,-97.07485524976092,,188257.0,no,,,,
atl_01306,atlas,Unknown,,VA,loudoun,51107,0.1629,39.05599415738426,-77.54733847235092,,149008.0,no,,,,
atl_01307,atlas,Unknown,,VA,loudoun,51107,0.1629,39.05781905081905,-77.54673255066474,,106352.0,no,,,,
atl_01308,atlas,Unknown,,VA,loudoun,51107,0.1629,39.08219102890557,-77.56511220760098,,200733.0,no,,,,
atl_01309,atlas,NTT Chicago CH3,NTT,IL,dupage,17043,0.1333,41.98691359199497,-88.00800375413563,,83897.0,no,,,,
atl_01310,atlas,NTT Chicago CH4,NTT,IL,dupage,17043,0.1333,41.98909513231781,-88.00476482597362,,101346.0,no,,,,
atl_01311,atlas,Microsoft Data Center 2,Microsoft,VA,prince william,51153,0.1798,38.79995610690815,-77.58337970648039,,247070.0,no,,,,
atl_01312,atlas,Unknown,,OH,franklin,39049,0.2840,40.0207608591313,-83.12417577793775,,261665.0,no,,,,county_shared_with_opposed_project
atl_01313,atlas,Unknown,,OH,franklin,39049,0.2840,40.0212015751041,-83.12318764145307,,130027.0,no,,,,county_shared_with_opposed_project
atl_01314,atlas,Riot Rockdale,,TX,milam,48331,-0.5733,30.57331452461579,-97.08018498547705,,4357993.0,no,,,,
atl_01315,atlas,Riot Corsiana,,TX,navarro,48349,-0.5182,31.969859243171552,-96.51328904143112,,11717820.0,no,,,,
atl_01316,atlas,Riot Kentucky,,KY,mccracken,21145,-0.3494,37.08923909811934,-88.70305756107939,,223516.0,no,,,,
atl_01317,atlas,Meta Beaver Dam Data Center,Meta,WI,dodge,55027,-0.3291,43.510374241426895,-88.81652212808933,,18261491.0,no,,,,
atl_01318,atlas,Unknown,,MN,dakota,27037,0.1287,44.7347589273926,-93.06186047500412,,328419.0,no,,,,
atl_01319,atlas,Unknown,,MN,dakota,27037,0.1287,44.73450830563237,-93.06488082739824,,273743.0,no,,,,
atl_01320,atlas,Unknown,,IA,polk,19153,0.1089,41.514853067630966,-93.72088557839348,,263944.0,no,,,,
atl_01321,atlas,Unknown,,IA,polk,19153,0.1089,41.51388771763131,-93.72140957839252,,263950.0,no,,,,
atl_01322,atlas,IONIC Digital Cedarvale,IONIC Digital,TX,ward,48475,-0.6610,31.51347361003037,-103.44862076924288,,2238928.0,no,,,,
atl_01323,atlas,Meta Cheyenne Data Center,Meta,WY,laramie,56021,-0.3242,41.0779035259037,-104.82549757192864,,11352010.0,no,,,,
atl_01324,atlas,Unknown,,ID,ada,16001,-0.1034,43.46314906556169,-116.2682278264812,,311564.0,no,,,,
atl_01325,atlas,Unknown,,ID,ada,16001,-0.1034,43.46334884091311,-116.27208493714188,,374271.0,no,,,,
atl_01326,atlas,East Kentucky Network Datacenter,,KY,floyd,21071,-0.5920,37.60017671613885,-82.67876276810777,,15594.0,no,,,,
atl_01327,atlas,Unknown,,AZ,maricopa,04013,-0.0348,33.34718733044236,-111.6324625173746,,652528.0,no,,,,
atl_01328,atlas,Unknown,,AZ,maricopa,04013,-0.0348,33.346322514530925,-111.6289166123353,,652573.0,no,,,,
atl_01329,atlas,Unknown,,AZ,maricopa,04013,-0.0348,33.34716881147752,-111.62596778673522,,337459.0,no,,,,
atl_01330,atlas,Unknown,,TX,angelina,48005,-0.5201,31.194175662576733,-94.79677175730814,,12987.0,no,,,,
atl_01331,atlas,Google,Google,TX,ellis,48139,-0.3107,32.44011676786547,-97.06091510587594,,282284.0,no,,,,
atl_01332,atlas,Newrays Two LLC Mining,,TN,henry,47079,-0.5534,36.3270316008224,-88.32007315006497,,85491.0,no,,,,
atl_01333,atlas,Amazon Canton Data Center,,MS,madison,28089,-0.1729,32.597993067055405,-90.0918524305196,,16581378.0,no,,,,county_shared_with_opposed_project
atl_01334,atlas,Unknown,,VA,loudoun,51107,0.1629,39.05526150263189,-77.54482173192463,,139936.0,no,,,,
atl_01335,atlas,Unknown,,VA,loudoun,51107,0.1629,39.05412168578732,-77.54599489429808,,116829.0,no,,,,
atl_01336,atlas,Unknown,,VA,loudoun,51107,0.1629,39.05102051361264,-77.5347491015584,,303500.0,no,,,,
atl_01337,atlas,EdgeCore Silicon Valley,,CA,santa clara,06085,0.3995,37.38371826652648,-121.96538823847324,,80443.0,no,,,,
atl_01338,atlas,STACK SVY02,Stack Infrastructure,CA,santa clara,06085,0.3995,37.36193156366279,-121.95374429776638,,136083.0,no,,,,
atl_01339,atlas,Amazon AWS SAT - 12807 Donop,Amazon Web Services,TX,bexar,48029,0.0975,29.29300517623084,-98.39162546590184,,110391.0,no,,,,
atl_01340,atlas,Prime DFW01-01,Prime,TX,dallas,48113,0.2221,32.83781408062895,-96.87984573921815,,49683.0,no,,,,
atl_01341,atlas,Unknown,,OH,franklin,39049,0.2840,40.115815974371074,-83.00154872692079,,100131.0,no,,,,county_shared_with_opposed_project
atl_01342,atlas,Google,Google,VA,prince william,51153,0.1798,38.779293094525954,-77.58633953014488,,289592.0,no,,,,
atl_01343,atlas,QTS Manassas DC1,Quality Technology Services,VA,prince william,51153,0.1798,38.752551271861215,-77.51252254455412,,128120.0,no,,,,
atl_01344,atlas,QTS North HIL3 North Building,Quality Technology Services,OR,washington,41067,0.3397,45.57202757860564,-122.91848930131913,,176342.0,no,,,,
atl_01345,atlas,QTS North HIL3 South Building,Quality Technology Services,OR,washington,41067,0.3397,45.57007707507895,-122.91989791093344,,215922.0,no,,,,
atl_01346,atlas,Unknown,,WA,grant,53025,-0.3748,47.24017868896512,-119.86320668797936,,504350.0,no,,,,
atl_01347,atlas,SPC4A,Google,TN,montgomery,47125,-0.1842,36.62405506342714,-87.25691732953204,,169749.0,no,,,,
atl_01348,atlas,QTS,Quality Technology Services,GA,fayette,13113,-0.0316,33.44836060805451,-84.52265191627977,,227238.0,no,,,,
atl_01349,atlas,QTS,Quality Technology Services,GA,fayette,13113,-0.0316,33.450931799506705,-84.52361886278894,,340589.0,no,,,,
atl_01350,atlas,Unknown,,UT,utah,49049,-0.3979,40.26585616535565,-112.0194203234161,,378788.0,no,,,,
atl_01351,atlas,Unknown,,UT,utah,49049,-0.3979,40.26987560376367,-112.0194525662908,,310201.0,no,,,,
atl_01352,atlas,CenturyLink,Lumen Technologies,NV,clark,32003,0.0263,36.1437162128849,-115.08338594607392,,49212.0,no,,,,
atl_01353,atlas,Texas Cryptologic Center,National Security Agency,TX,bexar,48029,0.0975,29.447408414068715,-98.64068795395536,,465165.0,no,,,,
atl_01354,atlas,Google Data Center,Google,AZ,maricopa,04013,-0.0348,33.35397593532737,-111.67591118204945,,7905597.0,no,,,,
atl_01355,atlas,Centeris,,WA,pierce,53053,0.1076,47.15959194833818,-122.2796841184508,,1848925.0,no,,,,
atl_01356,atlas,Iron Mountain AZP-2,Iron Mountain,AZ,maricopa,04013,-0.0348,33.45214088175117,-111.97730491362316,,463636.0,no,,,,
atl_01357,atlas,Unknown,,TX,travis,48453,0.3932,30.20713756172528,-97.70066952274377,,505061.0,no,,,,
atl_01358,atlas,Unknown,,TX,travis,48453,0.3932,30.20595060024873,-97.69793314800336,,249430.0,no,,,,
atl_01359,atlas,CoreSite Secaucus Campus,CoreSite,NJ,hudson,34017,0.2805,40.78433424839382,-74.06526820534951,,438062.0,no,,,,
atl_01360,atlas,Google Data Center,Google,OH,franklin,39049,0.2840,40.05820687502756,-82.76621082766692,,22688090.0,no,,,,county_shared_with_opposed_project
atl_01361,atlas,Google Data Center,Google,OH,licking,39089,-0.3001,40.05820687502756,-82.76621082766692,,22688090.0,no,,,,
atl_01362,atlas,Microsoft Data Center,Microsoft,VA,loudoun,51107,0.1629,38.949312045394976,-77.5594854254625,,1575278.0,no,,,,
atl_01363,atlas,Unknown,,CA,san diego,06073,0.1679,33.15360010009989,-117.23884634999423,,13597.0,no,,,,
atl_01364,atlas,Unknown,,NJ,somerset,34035,0.1392,40.5242144195126,-74.54801971324707,,284322.0,no,,,,within_15km_of_opposed_project
atl_01365,atlas,Unknown,,NJ,somerset,34035,0.1392,40.543339080969226,-74.53843497464507,,259234.0,no,,,,within_15km_of_opposed_project
atl_01366,atlas,Unknown,,GA,fulton,13121,0.4486,34.06098518875687,-84.27398204266025,,174649.0,no,,,,
atl_01367,atlas,Unknown,,AZ,maricopa,04013,-0.0348,33.49340636611736,-112.07061506346676,,365629.0,no,,,,
atl_01368,atlas,Compute North,,NE,buffalo,31019,-0.4494,40.72592346991134,-99.03832882211478,,356125.0,no,,,,
atl_01369,atlas,CyrusOne OCB1 Council Bluffs,CyrusOne,IA,pottawattamie,19155,-0.1997,41.2122139766782,-95.87801936248776,,382799.0,no,,,,
atl_01370,atlas,Centersquare Ashburn IAD4 Data Center,Centersquare,VA,loudoun,51107,0.1629,39.02194771328794,-77.45319381679391,,287687.0,no,,,,
atl_01371,atlas,Unknown,,NE,douglas,31055,0.1017,41.3425757499019,-96.09132616357904,,21448981.0,no,,,,
atl_01372,atlas,NTT PH1 Datacenter,NTT,AZ,maricopa,04013,-0.0348,33.353820971794995,-111.61234316481308,,3498780.0,no,,,,
atl_01373,atlas,Iron Mountain AZP-1,Iron Mountain,AZ,maricopa,04013,-0.0348,33.45448755055384,-111.97645506133328,,1290579.0,no,,,,
atl_01374,atlas,CoreSite DC1,CoreSite,DC,district of columbia,11001,0.8607,38.902887900000046,-77.0291491,,0.0,no,,,,
atl_01375,atlas,Southwest Cyberport,,NM,bernalillo,35001,0.2103,35.10329250000003,-106.5893487,,0.0,no,,,,
atl_01376,atlas,FCR,,OR,josephine,41033,-0.2907,42.43788240000002,-123.3286299,,0.0,no,,,,
atl_01377,atlas,SDSU Computer Room,,CA,san diego,06073,0.1679,32.77502519999998,-117.070888,,0.0,no,,,,
atl_01378,atlas,NocRoom Miami IT Services,,FL,miami-dade,12086,-0.1145,25.7915453,-80.3177484,,0.0,no,,,,
atl_01379,atlas,NocRoom Miami IT Services,,FL,miami-dade,12086,-0.1145,25.646561700000035,-80.42343460000001,,0.0,no,,,,
atl_01380,atlas,Center for Computation & Technology (CCT),,LA,east baton rouge,22033,0.1107,30.40744599999997,-91.1725454,,0.0,no,,,,
atl_01381,atlas,The Pittock Internet Exchange,Alco Properties,OR,multnomah,41051,0.6212,45.52142480000003,-122.68056199999998,,0.0,no,,,,
atl_01382,atlas,Google Fiber,Google,GA,fulton,13121,0.4486,33.77156769999996,-84.3668585,,0.0,no,,,,
atl_01383,atlas,Open Computing Facility,,CA,alameda,06001,0.5356,37.86985210000005,-122.25982310000002,,0.0,no,,,,
atl_01384,atlas,Lumos Networks,,VA,lynchburg city,51680,-0.0793,37.41568800000001,-79.1427063,,0.0,no,,,,
atl_01385,atlas,Rack59 Data Center,,OK,oklahoma,40109,-0.0168,35.46720489999999,-97.6497453,,0.0,no,,,,
atl_01386,atlas,Oso Grande,Oso Grande,NM,bernalillo,35001,0.2103,35.092501500000004,-106.6536712,,0.0,no,,,,
atl_01387,atlas,Switch Tahoe Reno - The Citadel Campus,Switch,NV,storey,32029,-0.3886,39.51409629999995,-119.4795921,,0.0,no,,,,
atl_01388,atlas,Morgan Wireless,,WV,morgan,54065,-0.5564,39.63098509999999,-78.2253196,,0.0,no,,,,
atl_01389,atlas,VIRTBIZ,,TX,dallas,48113,0.2221,32.7825463,-96.7828145,,0.0,no,,,,
atl_01390,atlas,FirstLight Data Center,FirstLight,ME,cumberland,23005,0.3631,43.65783879999999,-70.26137850000002,,0.0,no,,,,
atl_01391,atlas,Learning GIS!,,IN,tippecanoe,18157,-0.0015,40.42178999999997,-86.9141546,,0.0,no,,,,
atl_01392,atlas,Agricultural and Biological Engineering,,IN,tippecanoe,18157,-0.0015,40.4218543,-86.9165454,,0.0,no,,,,
atl_01393,atlas,Windstream Communications,,NC,durham,37063,0.6193,35.88139699999996,-78.851552,,0.0,no,,,,
atl_01394,atlas,Level 3 Communications,,NC,durham,37063,0.6193,35.88136400000003,-78.8515726,,0.0,no,,,,
atl_01395,atlas,OptimumHQ,,AZ,maricopa,04013,-0.0348,33.38041490000001,-111.7526684,,0.0,no,,,,
atl_01396,atlas,The Chatfield Group,,AZ,maricopa,04013,-0.0348,33.38060100000002,-111.7528888,,0.0,no,,,,
atl_01397,atlas,All About Serving Process Server,,AZ,maricopa,04013,-0.0348,33.31991570000004,-111.809686,,0.0,no,,,,
atl_01398,atlas,Emailage,,AZ,maricopa,04013,-0.0348,33.30296499999996,-111.8405386,,0.0,no,,,,
atl_01399,atlas,Alliance Technology,,AZ,maricopa,04013,-0.0348,33.37998619999999,-111.728405,,0.0,no,,,,
atl_01400,atlas,8100 Boone Boulevard,Digital Realty,VA,fairfax,51059,0.3500,38.91372360000001,-77.2258825,,0.0,no,,,,
atl_01401,atlas,HiPerGator,University of Florida,FL,alachua,12001,0.2097,29.67281869999996,-82.2997617,,0.0,no,,,,
atl_01402,atlas,Atlanta ATL13,Digital Realty,GA,fulton,13121,0.4486,33.755518599999995,-84.3914814,,0.0,no,,,,
atl_01403,atlas,Data Holdings Data Center,,WI,milwaukee,55079,0.3852,43.04394079999997,-87.9539794,,0.0,no,,,,
atl_01404,atlas,STACK Infrastructure,"Stack Infrastructure, Incorporated",CA,santa clara,06085,0.3995,37.402744900000016,-121.891051,,0.0,no,,,,
atl_01405,atlas,STACK Infrastructure,"Stack Infrastructure, Incorporated",CA,santa clara,06085,0.3995,37.40263410000001,-121.891057,,0.0,no,,,,
atl_01406,atlas,Digital West Data Center,,CA,san luis obispo,06079,0.1087,35.25531619999998,-120.64151280000002,,0.0,no,,,,
