position_id,level,state,fips,county_name,jurisdiction,person_name,person_id,office,office_class,party,stance,stance_basis,bill_key,bill_identifier,vote_option,vote_result,vote_motion,vote_chamber,evidence_date,evidence_summary,source_url,confidence,qc_status,qc_flags
vote-f17517fbb837,state,SD,,,SD legislature,Hansen,ocd-person/912b0c53-5674-42b0-8f22-8ccd01c3264c,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-f17517fbb837,state,SD,,,SD legislature,Hansen,ocd-person/912b0c53-5674-42b0-8f22-8ccd01c3264c,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-f17517fbb837,state,SD,,,SD legislature,Hansen,ocd-person/912b0c53-5674-42b0-8f22-8ccd01c3264c,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-f79bf9b19846,state,SD,,,SD legislature,Healy,ocd-person/85bda678-d416-4caa-b439-8a579288f2ec,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-f79bf9b19846,state,SD,,,SD legislature,Healy,ocd-person/85bda678-d416-4caa-b439-8a579288f2ec,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-f79bf9b19846,state,SD,,,SD legislature,Healy,ocd-person/85bda678-d416-4caa-b439-8a579288f2ec,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-f79bf9b19846,state,SD,,,SD legislature,Healy,ocd-person/85bda678-d416-4caa-b439-8a579288f2ec,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-ca7bd568a263,state,SD,,,SD legislature,Heinemann,ocd-person/950b0ec2-1c69-4c81-ab1d-c61464519e26,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-ca7bd568a263,state,SD,,,SD legislature,Heinemann,ocd-person/950b0ec2-1c69-4c81-ab1d-c61464519e26,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-ca7bd568a263,state,SD,,,SD legislature,Heinemann,ocd-person/950b0ec2-1c69-4c81-ab1d-c61464519e26,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-ca7bd568a263,state,SD,,,SD legislature,Heinemann,ocd-person/950b0ec2-1c69-4c81-ab1d-c61464519e26,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2db311d04fc1,state,SD,,,SD legislature,Jamison,ocd-person/fe9a44c7-7241-4395-98e3-8445b1bc2d54,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2db311d04fc1,state,SD,,,SD legislature,Jamison,ocd-person/fe9a44c7-7241-4395-98e3-8445b1bc2d54,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2db311d04fc1,state,SD,,,SD legislature,Jamison,ocd-person/fe9a44c7-7241-4395-98e3-8445b1bc2d54,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2db311d04fc1,state,SD,,,SD legislature,Jamison,ocd-person/fe9a44c7-7241-4395-98e3-8445b1bc2d54,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2c858d916daa,state,SD,,,SD legislature,Lems,ocd-person/0c864308-04a8-4b22-af5b-5d718046b99f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2c858d916daa,state,SD,,,SD legislature,Lems,ocd-person/0c864308-04a8-4b22-af5b-5d718046b99f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2c858d916daa,state,SD,,,SD legislature,Lems,ocd-person/0c864308-04a8-4b22-af5b-5d718046b99f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-2c858d916daa,state,SD,,,SD legislature,Lems,ocd-person/0c864308-04a8-4b22-af5b-5d718046b99f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-917171a3707f,state,SD,,,SD legislature,May,ocd-person/2b581087-9814-4f0d-80e5-b29a6e7aee67,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-917171a3707f,state,SD,,,SD legislature,May,ocd-person/2b581087-9814-4f0d-80e5-b29a6e7aee67,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-917171a3707f,state,SD,,,SD legislature,May,ocd-person/2b581087-9814-4f0d-80e5-b29a6e7aee67,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-917171a3707f,state,SD,,,SD legislature,May,ocd-person/2b581087-9814-4f0d-80e5-b29a6e7aee67,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-327453b59364,state,SD,,,SD legislature,Odenbach,ocd-person/18602d7b-fb7f-495b-bf94-2b0da2aae00f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-327453b59364,state,SD,,,SD legislature,Odenbach,ocd-person/18602d7b-fb7f-495b-bf94-2b0da2aae00f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-327453b59364,state,SD,,,SD legislature,Odenbach,ocd-person/18602d7b-fb7f-495b-bf94-2b0da2aae00f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-327453b59364,state,SD,,,SD legislature,Odenbach,ocd-person/18602d7b-fb7f-495b-bf94-2b0da2aae00f,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-0ae7a5f81ae5,state,SD,,,SD legislature,Overweg,ocd-person/7dc4b8d9-148b-4622-a6de-b27dc27030be,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-0ae7a5f81ae5,state,SD,,,SD legislature,Overweg,ocd-person/7dc4b8d9-148b-4622-a6de-b27dc27030be,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-0ae7a5f81ae5,state,SD,,,SD legislature,Overweg,ocd-person/7dc4b8d9-148b-4622-a6de-b27dc27030be,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-0ae7a5f81ae5,state,SD,,,SD legislature,Overweg,ocd-person/7dc4b8d9-148b-4622-a6de-b27dc27030be,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-99807b2202d8,state,SD,,,SD legislature,Reisch,ocd-person/3c82e6e9-348f-40cd-818e-76d4901d9ec5,State legislator,legislator,,did_not_vote,roll_call_vote,SD:SB 135,SB 135,excused,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,recorded_only,published,
vote-99807b2202d8,state,SD,,,SD legislature,Reisch,ocd-person/3c82e6e9-348f-40cd-818e-76d4901d9ec5,State legislator,legislator,,did_not_vote,roll_call_vote,SD:SB 135,SB 135,excused,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,recorded_only,published,
vote-99807b2202d8,state,SD,,,SD legislature,Reisch,ocd-person/3c82e6e9-348f-40cd-818e-76d4901d9ec5,State legislator,legislator,,did_not_vote,roll_call_vote,SD:SB 135,SB 135,excused,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,recorded_only,published,
vote-99807b2202d8,state,SD,,,SD legislature,Reisch,ocd-person/3c82e6e9-348f-40cd-818e-76d4901d9ec5,State legislator,legislator,,did_not_vote,roll_call_vote,SD:SB 135,SB 135,excused,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,recorded_only,published,
vote-d6e1e8817153,state,SD,,,SD legislature,Schaefbauer,ocd-person/713ca571-304b-48f0-a853-b49fa859134e,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-d6e1e8817153,state,SD,,,SD legislature,Schaefbauer,ocd-person/713ca571-304b-48f0-a853-b49fa859134e,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-d6e1e8817153,state,SD,,,SD legislature,Schaefbauer,ocd-person/713ca571-304b-48f0-a853-b49fa859134e,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-d6e1e8817153,state,SD,,,SD legislature,Schaefbauer,ocd-person/713ca571-304b-48f0-a853-b49fa859134e,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-02,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-eb574626b35a,state,SD,,,SD legislature,Andera,ocd-person/1e3d4ebf-2669-4b20-acd4-e339d24f73c3,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-eb574626b35a,state,SD,,,SD legislature,Andera,ocd-person/1e3d4ebf-2669-4b20-acd4-e339d24f73c3,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-eb574626b35a,state,SD,,,SD legislature,Andera,ocd-person/1e3d4ebf-2669-4b20-acd4-e339d24f73c3,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-eb574626b35a,state,SD,,,SD legislature,Andera,ocd-person/1e3d4ebf-2669-4b20-acd4-e339d24f73c3,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-10e9c1310f76,state,SD,,,SD legislature,Arlint,ocd-person/f9dd87da-ac23-450d-9574-1efa95ef0d81,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-10e9c1310f76,state,SD,,,SD legislature,Arlint,ocd-person/f9dd87da-ac23-450d-9574-1efa95ef0d81,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-10e9c1310f76,state,SD,,,SD legislature,Arlint,ocd-person/f9dd87da-ac23-450d-9574-1efa95ef0d81,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-10e9c1310f76,state,SD,,,SD legislature,Arlint,ocd-person/f9dd87da-ac23-450d-9574-1efa95ef0d81,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-45e809e1a271,state,SD,,,SD legislature,Auch,ocd-person/8fabf252-4409-4c1f-b754-ab54759ea3ce,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-45e809e1a271,state,SD,,,SD legislature,Auch,ocd-person/8fabf252-4409-4c1f-b754-ab54759ea3ce,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-45e809e1a271,state,SD,,,SD legislature,Auch,ocd-person/8fabf252-4409-4c1f-b754-ab54759ea3ce,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-45e809e1a271,state,SD,,,SD legislature,Auch,ocd-person/8fabf252-4409-4c1f-b754-ab54759ea3ce,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-04ae7b535f3c,state,SD,,,SD legislature,Aylward,ocd-person/d3d7563b-420c-4498-8bc5-4f9d6ed90806,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-04ae7b535f3c,state,SD,,,SD legislature,Aylward,ocd-person/d3d7563b-420c-4498-8bc5-4f9d6ed90806,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-04ae7b535f3c,state,SD,,,SD legislature,Aylward,ocd-person/d3d7563b-420c-4498-8bc5-4f9d6ed90806,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-04ae7b535f3c,state,SD,,,SD legislature,Aylward,ocd-person/d3d7563b-420c-4498-8bc5-4f9d6ed90806,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-64d53dd473b6,state,SD,,,SD legislature,Bahmuller,ocd-person/7d5691be-08ff-4684-978d-81aaa8bdd99b,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-64d53dd473b6,state,SD,,,SD legislature,Bahmuller,ocd-person/7d5691be-08ff-4684-978d-81aaa8bdd99b,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-64d53dd473b6,state,SD,,,SD legislature,Bahmuller,ocd-person/7d5691be-08ff-4684-978d-81aaa8bdd99b,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-64d53dd473b6,state,SD,,,SD legislature,Bahmuller,ocd-person/7d5691be-08ff-4684-978d-81aaa8bdd99b,State legislator,legislator,,supported_restriction,roll_call_vote,SD:SB 135,SB 135,yes,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,medium,published,bill_session_ambiguous
vote-4f0d8c667c42,state,SD,,,SD legislature,Bathke,ocd-person/94fa8c46-b27a-452e-85b2-27baca009678,State legislator,legislator,,did_not_vote,roll_call_vote,SD:SB 135,SB 135,excused,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,recorded_only,published,
vote-4f0d8c667c42,state,SD,,,SD legislature,Bathke,ocd-person/94fa8c46-b27a-452e-85b2-27baca009678,State legislator,legislator,,did_not_vote,roll_call_vote,SD:SB 135,SB 135,excused,pass,Do Pass Amended,lower,2026-03-05,,https://openstates.org/sd/bills/2026/SB135/,recorded_only,published,
