rank_score,row_key,verification_status,outlet,headline,suggested_mechanism,suggested_county,suggested_state,location_confidence,existing_coverage,resolved_url,resolved_domain,resolve_status,promote_ready,redirect_url
0.5,afbbedf775,incomplete,,"Dustin Anderson , Joliet City Hall Department Head , No Longer Working For City Manager Beth Beatty : Sources",,Anderson,,low,none_found,,,not_attempted,no,https://patch.com/illinois/joliet/dustin-anderson-joliet-city-hall-department-head-no-longer-working-city-manager-beth
0.5,afbbedf775,incomplete,,"Dustin Anderson , Joliet City Hall Department Head , No Longer Working For City Manager Beth Beatty : Sources",,Anderson,,low,none_found,,,not_attempted,no,https://patch.com/illinois/joliet/dustin-anderson-joliet-city-hall-department-head-no-longer-working-city-manager-beth
0.5,afbbedf775,incomplete,,"Dustin Anderson , Joliet City Hall Department Head , No Longer Working For City Manager Beth Beatty : Sources",,Anderson,,low,none_found,,,not_attempted,no,https://patch.com/illinois/joliet/dustin-anderson-joliet-city-hall-department-head-no-longer-working-city-manager-beth
0.5,afbbedf775,incomplete,,"Dustin Anderson , Joliet City Hall Department Head , No Longer Working For City Manager Beth Beatty : Sources",,Anderson,,low,none_found,,,not_attempted,no,https://patch.com/illinois/joliet/dustin-anderson-joliet-city-hall-department-head-no-longer-working-city-manager-beth
0.5,6db3f738de,incomplete,,EPIC discusses new Kentucky data center report,,,KY,state_only,none_found,,,not_attempted,no,https://www.wpsdlocal6.com/news/epic-discusses-new-kentucky-data-center-report/article_d1689dab-9c04-4b4b-b90c-1d6e920f1891.html
0.5,14d313c623,incomplete,,ERCOT says governor data center audit could take months to complete – Houston Public Media,,Houston,,low,none_found,,,not_attempted,no,https://www.houstonpublicmedia.org/articles/news/energy-environment/2026/08/15/559572/ercot-says-governors-data-center-audit-could-take-months-to-complete/
0.5,3e5d921273,incomplete,,ERCOT says it plans to complete governor data center audit by December – Houston Public Media,,Houston,,low,none_found,,,not_attempted,no,https://www.houstonpublicmedia.org/articles/news/energy-environment/2026/08/20/559959/ercot-says-it-plans-to-complete-governors-data-center-audit-by-december/
0.5,5dbb2e3491,incomplete,,Effingham County officials say OpenAI will bring property tax relief . Residents are unsatisfied,,Effingham,,low,none_found,,,not_attempted,no,https://www.gpb.org/news/2026/08/27/effingham-county-officials-say-openai-will-bring-property-tax-relief-residents-are
0.5,5dbb2e3491,incomplete,,Effingham County officials say OpenAI will bring property tax relief . Residents are unsatisfied,,Effingham,,low,none_found,,,not_attempted,no,https://www.gpb.org/news/2026/08/27/effingham-county-officials-say-openai-will-bring-property-tax-relief-residents-are
0.5,5dbb2e3491,incomplete,,Effingham County officials say OpenAI will bring property tax relief . Residents are unsatisfied,,Effingham,,low,none_found,,,not_attempted,no,https://www.gpb.org/news/2026/08/27/effingham-county-officials-say-openai-will-bring-property-tax-relief-residents-are
0.5,5dbb2e3491,incomplete,,Effingham County officials say OpenAI will bring property tax relief . Residents are unsatisfied,,Effingham,,low,none_found,,,not_attempted,no,https://www.gpb.org/news/2026/08/27/effingham-county-officials-say-openai-will-bring-property-tax-relief-residents-are
0.5,5dbb2e3491,incomplete,,Effingham County officials say OpenAI will bring property tax relief . Residents are unsatisfied,,Effingham,,low,none_found,,,not_attempted,no,https://www.gpb.org/news/2026/08/27/effingham-county-officials-say-openai-will-bring-property-tax-relief-residents-are
0.5,20d7fe7b15,incomplete,,Effingham County residents protest as $20B data center project moves forward,,Effingham,,low,none_found,,,not_attempted,no,https://www.wtoc.com/2026/08/30/effingham-county-residents-protest-20b-data-center-project-moves-forward/
0.5,20d7fe7b15,incomplete,,Effingham County residents protest as $20B data center project moves forward,,Effingham,,low,none_found,,,not_attempted,no,https://www.wtoc.com/2026/08/30/effingham-county-residents-protest-20b-data-center-project-moves-forward/
0.5,20d7fe7b15,incomplete,,Effingham County residents protest as $20B data center project moves forward,,Effingham,,low,none_found,,,not_attempted,no,https://www.wtoc.com/2026/08/30/effingham-county-residents-protest-20b-data-center-project-moves-forward/
0.5,fa28d1a908,incomplete,,Effingham Residents Press Commissioners Over OpenAI Data Center,,Effingham,,low,none_found,,,not_attempted,no,https://www.effinghamherald.net/data-centers/effingham-residents-press-commissioners-over-openai-data-center-protest/
0.5,fa28d1a908,incomplete,,Effingham Residents Press Commissioners Over OpenAI Data Center,,Effingham,,low,none_found,,,not_attempted,no,https://www.effinghamherald.net/data-centers/effingham-residents-press-commissioners-over-openai-data-center-protest/
0.5,fa28d1a908,incomplete,,Effingham Residents Press Commissioners Over OpenAI Data Center,,Effingham,,low,none_found,,,not_attempted,no,https://www.effinghamherald.net/data-centers/effingham-residents-press-commissioners-over-openai-data-center-protest/
0.5,fa28d1a908,incomplete,,Effingham Residents Press Commissioners Over OpenAI Data Center,,Effingham,,low,none_found,,,not_attempted,no,https://www.effinghamherald.net/data-centers/effingham-residents-press-commissioners-over-openai-data-center-protest/
0.5,72a00a3adf,incomplete,,Eight candidates take stage in Sheridan to fight for lone representative seat,,Sheridan,,low,none_found,,,not_attempted,no,http://www.wyomingnews.com/news/local_news/eight-candidates-take-stage-in-sheridan-to-fight-for-lone-representative-seat/article_e8a82b24-ad2e-4669-8bbe-60e1e32ab75d.html
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,dafb41730c,incomplete,,"Exclusive Innovation Council Action Taylor Budowich : Data Centers  Should Be Feeding Our Communities , Start  Listening to What People are Saying",,Taylor,,low,none_found,,,not_attempted,no,https://www.breitbart.com/politics/2026/08/25/exclusive-innovation-council-actions-taylor-budowich-data-centers-should-be-feeding-our-communities-start-listening-to-what-people-are-saying/
0.5,5c1e98ef78,incomplete,,Fairfield Hospital District Administrator Offers Message to Community,,Fairfield,,low,none_found,,,not_attempted,no,https://freestonecountytimesonline.com/fairfield-hospital-districts-administrator-offers-message-to-community/
0.5,017327a4ab,incomplete,,Fargo lawmaker pushes data center rules during North Dakota special session,,Dakota,,low,none_found,,,not_attempted,no,https://www.kvrr.com/news/local/fargo-lawmaker-pushes-data-center-rules-during-north-dakota-special-session/article_46cb101b-7303-4866-9d32-a9a5e5bc9329.html
0.5,1ca38ae37b,incomplete,,Filmmaker Ken Burns speaks out against the Valley Link transmission line project,,Valley,,low,none_found,,,not_attempted,no,https://www.journal-news.net/news/continuing_coverage/transmission_lines/filmmaker-ken-burns-speaks-out-against-the-valley-link-transmission-line-project/article_f322d0e4-fcf0-5584-a3f1-82a485174a5b.html
0.5,6d9f25636d,incomplete,,"Florida , Mohawk updating town comprehensive plans",,,FL,state_only,none_found,,,not_attempted,no,https://www.dailygazette.com/leader_herald/the_recorder/news/govt_politics/florida-mohawk-updating-comprehensive-plans-development/article_6c4f7faf-99e3-450c-aee5-a9355a39cbb2.html
0.5,6d9f25636d,incomplete,,"Florida , Mohawk updating town comprehensive plans",,,FL,state_only,none_found,,,not_attempted,no,https://www.dailygazette.com/leader_herald/the_recorder/news/govt_politics/florida-mohawk-updating-comprehensive-plans-development/article_6c4f7faf-99e3-450c-aee5-a9355a39cbb2.html
0.5,6d9f25636d,incomplete,,"Florida , Mohawk updating town comprehensive plans",,,FL,state_only,none_found,,,not_attempted,no,https://www.dailygazette.com/leader_herald/the_recorder/news/govt_politics/florida-mohawk-updating-comprehensive-plans-development/article_6c4f7faf-99e3-450c-aee5-a9355a39cbb2.html
0.5,8c759cf2c2,incomplete,,"Florida News That Impacts You – August 28th , 2026 | Vero Patriot",,,FL,state_only,none_found,,,not_attempted,no,https://veropatriot.iheart.com/featured/brian-mudd/content/2026-08-28-florida-news-that-impacts-you-august-28th-2026/
0.5,8c759cf2c2,incomplete,,"Florida News That Impacts You – August 28th , 2026 | Vero Patriot",,,FL,state_only,none_found,,,not_attempted,no,https://veropatriot.iheart.com/featured/brian-mudd/content/2026-08-28-florida-news-that-impacts-you-august-28th-2026/
0.5,8c759cf2c2,incomplete,,"Florida News That Impacts You – August 28th , 2026 | Vero Patriot",,,FL,state_only,none_found,,,not_attempted,no,https://veropatriot.iheart.com/featured/brian-mudd/content/2026-08-28-florida-news-that-impacts-you-august-28th-2026/
0.5,2d2fb2609d,incomplete,,Fort Worth now requires proof of state grid approval before data centers can file,,Worth,,low,none_found,,,not_attempted,no,https://dmnews.com/dmn-r-fort-worth-now-requires-proof-of-state-grid-approval-before-data-centers-can-file/
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,b42ad19565,incomplete,,From  All In  to Tap the Brakes : Josh Shapiro Redefines Pennsylvania Tech Boom,,,PA,state_only,none_found,,,not_attempted,no,https://www.theepochtimes.com/opinion/from-all-in-to-tap-the-brakes-josh-shapiro-redefines-pennsylvanias-tech-boom-6080386
0.5,678fb6818f,incomplete,,"Georgia Technology Industry : AI , Fintech , Cybersecurity and Innovation",,,GA,state_only,none_found,,,not_attempted,no,https://www.atlantamagazine.com/gabiz/artifical-intelligence-cybersecurity-healthcare-data-centers/
0.5,678fb6818f,incomplete,,"Georgia Technology Industry : AI , Fintech , Cybersecurity and Innovation",,,GA,state_only,none_found,,,not_attempted,no,https://www.atlantamagazine.com/gabiz/artifical-intelligence-cybersecurity-healthcare-data-centers/
0.5,678fb6818f,incomplete,,"Georgia Technology Industry : AI , Fintech , Cybersecurity and Innovation",,,GA,state_only,none_found,,,not_attempted,no,https://www.atlantamagazine.com/gabiz/artifical-intelligence-cybersecurity-healthcare-data-centers/
0.5,678fb6818f,incomplete,,"Georgia Technology Industry : AI , Fintech , Cybersecurity and Innovation",,,GA,state_only,none_found,,,not_attempted,no,https://www.atlantamagazine.com/gabiz/artifical-intelligence-cybersecurity-healthcare-data-centers/
